SCHEMBL_ID	InChIKey	PUBCHEM_CID	CHEMBL_ID
SCHEMBL999941	HPGJSAAUJGAMLV-UHFFFAOYSA-N	54673176	CHEMBL5095262
SCHEMBL1052564	VKYBUEJAQKBUFU-UHFFFAOYSA-N	38302	
SCHEMBL1059374	MNJKVJAYSVAQLU-YOJCIBLDSA-N	439542	CHEMBL1237057
SCHEMBL1078941	FDXVHZCFTCIKDD-UHFFFAOYSA-N	62555	
SCHEMBL1097722	FYGDTMLNYKFZSV-UHFFFAOYSA-N	871	
SCHEMBL1122659	INUMMPHTUPBOEU-UHFFFAOYSA-N	20558753	
SCHEMBL1182505	OHNPEJVXZTXULX-UHFFFAOYSA-N	112235	
SCHEMBL1200763	CEJSFFKDFWPORO-UHFFFAOYSA-N	11169869	
SCHEMBL1246014	RWHOTTRMDQXOPY-UHFFFAOYSA-N	11819360	CHEMBL2170567
SCHEMBL1413256	XRVDGNKRPOAQTN-UHFFFAOYSA-N	25110515	
SCHEMBL1424704	MSOLHCPBFWYOSH-UHFFFAOYSA-N	2774936	
SCHEMBL1468357	DXQVFHQUHOFROC-UHFFFAOYSA-N	96094	
SCHEMBL1586234	DASWULXFGZZRIC-UHFFFAOYSA-N	14489865	
SCHEMBL1625646	IXHZGHPQQTXOKV-UHFFFAOYSA-N	169922	
SCHEMBL1651352	OXCXIABGNNQZOF-UHFFFAOYSA-N	13415516	CHEMBL1688213
SCHEMBL1679325	OTGVQQOBOHJFJE-UHFFFAOYSA-N	10034669	
SCHEMBL1681286	CWGATOJEFAKFBK-QJDTYEMPSA-N	11953986	
SCHEMBL1721014	JRHSGFPVPTWMND-UHFFFAOYSA-N	3660010	CHEMBL552161
SCHEMBL1864889	WFJUVIYEILFPET-UHFFFAOYSA-N	87303461	
SCHEMBL1871982	ZSSOUAIRYPTMIN-UHFFFAOYSA-N	3016144	
SCHEMBL1996834	LTDYIEJFGQBJJC-UHFFFAOYSA-N	19914213	
SCHEMBL2005540	AAWIEMWLJPLQTH-UHFFFAOYSA-N	67244800	
SCHEMBL2278368	ZTTFLCGNQCKBRY-UHFFFAOYSA-N	100987081	
SCHEMBL2285674	XXEVLPMGXINLNY-KTKRTIGZSA-N	87365655	
SCHEMBL2324996	OAHNQUKKWVAYGR-UHFFFAOYSA-N	44147423	
SCHEMBL2463680	JVCPIJKPAKAIIP-UHFFFAOYSA-N	16129483	CHEMBL3707375
SCHEMBL2554186	QPTYOXBJVDJZNR-UHFFFAOYSA-N	87405118	
SCHEMBL2620526	QNNUUHGWXFZNHR-UHFFFAOYSA-N	20605416	
SCHEMBL2812477	ZNQCEVIJOQZWLO-SOFGYWHQSA-N	6364639	
SCHEMBL2859831	FOKKJVHTXPJHEN-UHFFFAOYSA-N	11094	
SCHEMBL1212	OFQZALLOGGRSBM-UHFFFAOYSA-N	11126874	
SCHEMBL2300	BWPZBXQENXGRQV-UHFFFAOYSA-N	2795273	
SCHEMBL2554	PEXAZYDITWXYNJ-UHFFFAOYSA-N	2736315	
SCHEMBL2798	LVGKNOAMLMIIKO-UHFFFAOYSA-N	8123	
SCHEMBL2954	HJBLUNHMOKFZQX-UHFFFAOYSA-N	73026	
SCHEMBL3141	HUJSIYDFRCSFHF-HIORRCEOSA-N	66577526	
SCHEMBL3516	ADEBPBSSDYVVLD-FQEVSTJZSA-N	969462	CHEMBL108726
SCHEMBL3617	AVRXPIQGQAHQTQ-UHFFFAOYSA-N	12303047	CHEMBL1330113
SCHEMBL3794	OGPWIDANBSLJPC-RFPWEZLHSA-N	11954369	CHEMBL509924
SCHEMBL3808	QXRSDHAAWVKZLJ-PVYNADRNSA-N	448013	CHEMBL94657
SCHEMBL3907	NRUKOCRGYNPUPR-NFIYYIGVSA-N	5284623	CHEMBL2355508
SCHEMBL4252	FRPJXPJMRWBBIH-RBRWEJTLSA-N	259331	CHEMBL1575
SCHEMBL4317	MKSVFGKWZLUTTO-FZFAUISWSA-N	443311	CHEMBL2104870
SCHEMBL4318	RCSSHZGQHHEHPZ-MRVPVSSYSA-N	2060888	CHEMBL1907781
SCHEMBL4328	OJOFMLDBXPDXLQ-VIFPVBQESA-N	736225	
SCHEMBL4543	FELGMEQIXOGIFQ-ZDUSSCGKSA-N	698135	CHEMBL399705
SCHEMBL4644	GAKMQHDJQHZUTJ-ULHLPKEOSA-N	9053	CHEMBL251634
SCHEMBL4720	ILKJAFIWWBXGDU-MOGDOJJUSA-N	443958	CHEMBL1200732
SCHEMBL4723	STJMRWALKKWQGH-SNVBAGLBSA-N	688428	
SCHEMBL4959	GXPHKUHSUJUWKP-UHFFFAOYSA-N	5591	CHEMBL3542292
SCHEMBL5163	RZVWBASHHLFBJF-UHFFFAOYSA-N	424914	
SCHEMBL6946	ZPKOKIDOEZWTDT-UHFFFAOYSA-N	10987974	
SCHEMBL7077	WJCTYFIAHVFXGY-UHFFFAOYSA-N	6455354	
SCHEMBL7115	VNJOEUSYAMPBAK-UHFFFAOYSA-N	12496995	
SCHEMBL7274	HBOCNGZYIAZFSU-QMMMGPOBSA-N	11150150	
SCHEMBL7627	IROWCYIEJAOFOW-UHFFFAOYSA-N	5807	CHEMBL1711
SCHEMBL8086	YKPUWZUDDOIDPM-UHFFFAOYSA-N	2548	CHEMBL3187928
SCHEMBL8190	MYGBZLGAFNHAQR-WQLSENKSSA-N	nan	
SCHEMBL8314	KIALFUYSJAAJSU-UHFFFAOYSA-N	2064235	CHEMBL3329525
SCHEMBL9103	IRMNIXXVOOMKKP-UHFFFAOYSA-N	136388	CHEMBL272254
SCHEMBL10418	QMNUDYFKZYBWQX-UHFFFAOYSA-N	63112	
SCHEMBL12879	CWOMTHDOJCARBY-UHFFFAOYSA-N	8488	
SCHEMBL13679	UOIGOLSKSFDTHJ-UHFFFAOYSA-N	18413475	
SCHEMBL14883	BLOQISMXYPADKL-UHFFFAOYSA-N	20468468	
SCHEMBL14923	PHKZLJKBDIFZIR-UHFFFAOYSA-N	19831615	
SCHEMBL14952	FCZRAAJZTGOYIC-UHFFFAOYSA-N	54004204	
SCHEMBL15118	VBGPWCBAFNCNJZ-UHFFFAOYSA-N	13847873	
SCHEMBL15336	JZQAAQZDDMEFGZ-UHFFFAOYSA-N	19997	
SCHEMBL15521	RVJKDESMWGTTHF-UHFFFAOYSA-N	87058073	
SCHEMBL15604	RZRNAYUHWVFMIP-UHFFFAOYSA-N	33022	
SCHEMBL15725	IZYKKRLZJNDIRA-UHFFFAOYSA-N	16067891	
SCHEMBL15851	QQGZSWNELYFQPD-UHFFFAOYSA-N	5463972	
SCHEMBL15945	LOUPRKONTZGTKE-JKLZPAMISA-N	22770772	
SCHEMBL16047	GGUBFICZYGKNTD-UHFFFAOYSA-N	13345	CHEMBL3185304
SCHEMBL16307	ZXGMCIRFVVRGIN-UHFFFAOYSA-N	66582393	
SCHEMBL16595	ZLPMUYAOHZTBEV-UHFFFAOYSA-N	21225596	
SCHEMBL17180	ONANCCRCSFDCRE-UHFFFAOYSA-N	21959338	
SCHEMBL18020	UEQUQVLFIPOEMF-UHFFFAOYSA-N	4184	CHEMBL6437
SCHEMBL18530	ZUQBAQVRAURMCL-DOMZBBRYSA-N	148138	
SCHEMBL18664	ZOTBXTZVPHCKPN-HTXNQAPBSA-N	6112114	CHEMBL203191
SCHEMBL18682	BPOVRAAUERBWFK-UHFFFAOYSA-N	219640	
SCHEMBL19059	OJGDCBLYJGHCIH-UHFFFAOYSA-N	2442	CHEMBL253376
SCHEMBL19526	GEYUSEZSTCVKLX-UHFFFAOYSA-N	57448795	
SCHEMBL20287	KIDIBVPFLKLKAH-UHFFFAOYSA-M	12095226	
SCHEMBL20749	YEKFYCQGYMVFKR-MBFZXKRTSA-N	6438348	
SCHEMBL21111	YXVCLPJQTZXJLH-UHFFFAOYSA-N	9068	CHEMBL2104121
SCHEMBL21548	DZDLNRMSMZQTDC-UHFFFAOYSA-N	11218679	
SCHEMBL22200	FYAQQULBLMNGAH-UHFFFAOYSA-N	49937	CHEMBL1208318
SCHEMBL22221	ISLHTVXEVCZNHS-UHFFFAOYSA-N	45157437	
SCHEMBL22230	WXBLTFSCCWGMTL-HKYKRLMMSA-N	nan	
SCHEMBL22281	WVDRSXGPQWNUBN-UHFFFAOYSA-N	75183	
SCHEMBL22488	JCUZDQXWVYNXHD-UHFFFAOYSA-N	92950	
SCHEMBL23033	MKQSWTQPLLCSOB-UHFFFAOYSA-N	91715	
SCHEMBL23076	OCUCCJIRFHNWBP-IYEMJOQQSA-L	10692	
SCHEMBL23464	SFVVQRJOGUKCEG-OPQSFPLASA-N	114843	
SCHEMBL24035	ZUAURMBNZUCEAF-UHFFFAOYSA-N	7715	
SCHEMBL24483	ZFDIRQKJPRINOQ-HWKANZROSA-N	429065	CHEMBL3273403
SCHEMBL24612	RHKZVMUBMXGOLL-UHFFFAOYSA-N	22162	CHEMBL1200473
SCHEMBL24800	OTKCEEWUXHVZQI-UHFFFAOYSA-N	9948	CHEMBL3182695
SCHEMBL24840	WVULKSPCQVQLCU-XMPMLJJQSA-N	18602029	
SCHEMBL25020	RKUNBYITZUJHSG-FZKCQIBNSA-N	nan	
SCHEMBL25047	WVMDSNGINQNHLN-UHFFFAOYSA-N	359285	CHEMBL1967647
SCHEMBL25197	VPRAQYXPZIFIOH-UHFFFAOYSA-N	123622	
SCHEMBL25323	UDLSVPCJLUFCDS-UHFFFAOYSA-N	11024749	
SCHEMBL25330	FBPFZTCFMRRESA-BXKVDMCESA-N	136460	
SCHEMBL25393	STFSJTPVIIDAQX-LTRPLHCISA-M	6435830	
SCHEMBL25405	XLMALTXPSGQGBX-GCJKJVERSA-N	10100	CHEMBL1213351
SCHEMBL25540	PHIGUQOUWMSXFV-UHFFFAOYSA-N	13815946	
SCHEMBL25847	NSFFHOGKXHRQEW-DVRIZHICSA-N	16129666	CHEMBL410968
SCHEMBL25982	YXBUQQDFTYOHQI-UHFFFAOYSA-N	5281751	
SCHEMBL26057	UAMVYWFSQGYHFV-UHFFFAOYSA-N	16219847	
SCHEMBL26389	CLSVJBIHYWPGQY-GGYDESQDSA-N	nan	
SCHEMBL26459	GLGLUQVVDHRLQK-WRBBJXAJSA-N	11181107	
SCHEMBL26532	NZVZVGPYTICZBZ-UHFFFAOYSA-N	76190	CHEMBL1195764
SCHEMBL26757	WDQPAMHFFCXSNU-BGABXYSRSA-N	nan	
SCHEMBL26788	PLAZTCDQAHEYBI-UHFFFAOYSA-N	6944	CHEMBL47047
SCHEMBL27093	PLZVEHJLHYMBBY-UHFFFAOYSA-N	16217	CHEMBL110011
SCHEMBL27192	YIYHUEPTUAASIF-UHFFFAOYSA-N	87059300	
SCHEMBL27198	AKTIAGQCYPCKFX-FDGPNNRMSA-L	5486776	
SCHEMBL27627	QLGWIPVVKIYXKM-UHFFFAOYSA-N	21872073	
SCHEMBL27652	DKWNMCUOEDMMIN-PKOBYXMFSA-N	183797	CHEMBL266349
SCHEMBL28081	AXMNGEUJXLXFRY-UHFFFAOYSA-N	437152	
SCHEMBL28358	JKYGVJWBJHEUKA-BKEJLULTSA-N	87059359	
SCHEMBL28388	OJZQOQNSUZLSMV-UHFFFAOYSA-N	80293	CHEMBL4066403
SCHEMBL28396	MXNBDFWNYRNIBH-UHFFFAOYSA-N	9968	CHEMBL302365
SCHEMBL28475	JYIKNQVWKBUSNH-UKHGEVIISA-N	57417266	
SCHEMBL28549	LAVZKLJDKGRZJG-UHFFFAOYSA-N	145766	CHEMBL167872
SCHEMBL28564	STHHLVCQSLRQNI-UHFFFAOYSA-N	19007866	
SCHEMBL28719	BQTPKSBXMONSJI-UHFFFAOYSA-N	74203	CHEMBL4547552
SCHEMBL28846	YKGYQYOQRGPFTO-UHFFFAOYSA-N	33733	CHEMBL3182959
SCHEMBL28996	WPVFJKSGQUFQAP-GKAPJAKFSA-N	64147	
SCHEMBL29237	YLXDSYKOBKBWJQ-LBPRGKRZSA-N	208902	CHEMBL1218
SCHEMBL29243	TTZLKXKJIMOHHG-UHFFFAOYSA-M	13762	CHEMBL1878297
SCHEMBL29464	SEQDDYPDSLOBDC-HNNXBMFYSA-N	12325869	
SCHEMBL29764	DKHDQTBBXQMFPP-UHFFFAOYSA-N	284486	
SCHEMBL29766	KGLPWQKSKUVKMJ-UHFFFAOYSA-N	219401	
SCHEMBL30271	AUMYCEAREPLZKC-UHFFFAOYSA-N	nan	
SCHEMBL30718	ALDRJBKNWOHRAA-UHFFFAOYSA-N	57847664	
SCHEMBL30969	MEEKGULDSDXFCN-UHFFFAOYSA-N	61084	
SCHEMBL30999	XXAXVMUWHZHZMJ-UHFFFAOYSA-N	9002	CHEMBL1205542
SCHEMBL31234	MXBXHKKEBPRKGG-QXMHVHEDSA-N	58391358	
SCHEMBL33077	LUMNWCHHXDUKFI-UHFFFAOYSA-N	78946	
SCHEMBL33083	KZJRKRQSDZGHEC-UHFFFAOYSA-N	9905	CHEMBL293277
SCHEMBL33100	SLJFKNONPLNAPF-UHFFFAOYSA-N	7832	
SCHEMBL33348	GELRVIPPMNMYGS-RVXRQPKJSA-N	62878	CHEMBL1708
SCHEMBL33485	TVMOAYSCWQPHEA-UHFFFAOYSA-N	13723912	
SCHEMBL33664	XXXOBNJIIZQSPT-UHFFFAOYSA-N	74790	
SCHEMBL33919	BILPUZXRUDPOOF-UHFFFAOYSA-N	75778	
SCHEMBL33947	RTHCYVBBDHJXIQ-INIZCTEOSA-N	1548968	CHEMBL1169388
SCHEMBL34054	GCTPMLUUWLLESL-UHFFFAOYSA-N	75617	
SCHEMBL34201	DTTVNHWDONBIKE-BLLMUTORSA-N	57423287	
SCHEMBL34533	CBQGYUDMJHNJBX-RTBURBONSA-N	127151	CHEMBL383921
SCHEMBL34566	QOHMWDJIBGVPIF-UHFFFAOYSA-N	61011	
SCHEMBL34587	CGIPTVARALDUTG-UHFFFAOYSA-N	16218910	
SCHEMBL34628	QMDUQRDPJXKZAO-UHFFFAOYSA-N	9815350	
SCHEMBL34747	QBNJHKMTXWOMIS-UHFFFAOYSA-N	87059992	
SCHEMBL34812	WXMVWUBWIHZLMQ-UHFFFAOYSA-N	2734224	CHEMBL1198008
SCHEMBL34971	PRAFFVHVGKSHKB-UHFFFAOYSA-N	256372	
SCHEMBL35211	MYCARDPPKMGEQK-UHFFFAOYSA-N	21923343	
SCHEMBL36140	ZPOLOEWJWXZUSP-UHFFFAOYSA-N	76050	
SCHEMBL36177	SBQIJPBUMNWUKN-UHFFFAOYSA-M	2737137	
SCHEMBL37293	AZFLJNIPTRTECV-FUMNGEBKSA-N	68861	CHEMBL1201864
SCHEMBL37774	ODCWYMIRDDJXKW-UHFFFAOYSA-N	5216	CHEMBL1605837
SCHEMBL37892	XTWZHJXJIIUEJP-UHFFFAOYSA-N	19265	
SCHEMBL38740	VESLRNDUOCLYDT-UHFFFAOYSA-N	152956	
SCHEMBL38953	JWUXJYZVKZKLTJ-UHFFFAOYSA-N	13220	CHEMBL117614
SCHEMBL39075	TYVGUAMAPLFJIA-UHFFFAOYSA-N	20060107	
SCHEMBL39528	PRQROPMIIGLWRP-UHFFFAOYSA-N	4364	
SCHEMBL39599	VFPFQHQNJCMNBZ-UHFFFAOYSA-N	13250	CHEMBL453196
SCHEMBL40041	ZAPMTSHEXFEPSD-UHFFFAOYSA-N	76727	
SCHEMBL40261	SYTBIFURTZACKR-UHFFFAOYSA-N	70110	
SCHEMBL40448	KECCZTMCQVCFFE-VKZKZBKNSA-N	66586952	
SCHEMBL40626	WTGQALLALWYDJH-UHFFFAOYSA-N	517999	CHEMBL1397274
SCHEMBL40629	SUJUHGSWHZTSEU-FYBSXPHGSA-N	54682461	CHEMBL183041
SCHEMBL40804	YDBPZCVWPFMBDH-QMMMGPOBSA-N	2734674	
SCHEMBL41032	VIPKOXUFBKYIDL-UHFFFAOYSA-N	22257357	
SCHEMBL41415	SOUHUMACVWVDME-UHFFFAOYSA-N	65732	CHEMBL1968093
SCHEMBL41543	HJFCVJKLGPYQDB-UHFFFAOYSA-N	11672965	
SCHEMBL41568	UXGGEERCRIBXNV-ZZXKWVIFSA-N	22672257	
SCHEMBL41765	XZZXIYZZBJDEEP-UHFFFAOYSA-N	8228	CHEMBL1692
SCHEMBL42286	IYKLZBIWFXPUCS-UHFFFAOYSA-N	17766115	
SCHEMBL42437	YEJGPFZQLRMXOI-UHFFFAOYSA-N	11461130	CHEMBL2286896
SCHEMBL42526	UCTRAOBQFUDCSR-UHFFFAOYSA-N	11708214	CHEMBL4571554
SCHEMBL42549	YIJYFLXQHDOQGW-UHFFFAOYSA-N	170286	CHEMBL3185865
SCHEMBL43084	RMHJJUOPOWPRBP-UHFFFAOYSA-N	75244	CHEMBL1863908
SCHEMBL43196	JDRSMPFHFNXQRB-IWQYDBTJSA-N	3033856	
SCHEMBL43243	LDCYZAJDBXYCGN-VIFPVBQESA-N	439280	CHEMBL350221
SCHEMBL44099	LKAJKIOFIWVMDJ-IYRCEVNGSA-N	25249	CHEMBL2079587
SCHEMBL44263	JYJVVHFRSFVEJM-UHFFFAOYSA-N	92125	
SCHEMBL44873	HSIINMHUGBUZLD-UHFFFAOYSA-N	66587478	
SCHEMBL44996	JJTUDXZGHPGLLC-ZXZARUISSA-N	6950374	
SCHEMBL45217	XYIJYLKNMQLZOJ-QRPNPIFTSA-N	66587598	
SCHEMBL45278	JHNRZXQVBKRYKN-VQHVLOKHSA-N	5464950	CHEMBL336150
SCHEMBL49242	MRMBZHPJVKCOMA-YJFSRANCSA-N	71339	CHEMBL285347
SCHEMBL49394	URWAJWIAIPFPJE-URXFYSGNSA-N	5284617	CHEMBL3307201
SCHEMBL49521	FWIPDXAMZYSGIH-UHFFFAOYSA-N	66588561	
SCHEMBL49687	RPQXVSUAYFXFJA-HGRQIUPRSA-N	37165	
SCHEMBL50047	UYUUAUOYLFIRJG-UHFFFAOYSA-N	70071	
SCHEMBL50270	CMXXUDSWGMGYLZ-XRIGFGBMSA-N	165377	
SCHEMBL50324	FAXGPCHRFPCXOO-LXTPJMTPSA-N	5478883	CHEMBL296588
SCHEMBL51105	LDDMACCNBZAMSG-BDVNFPICSA-N	151093	
SCHEMBL52008	MPGABYXKKCLIRW-UHFFFAOYSA-N	17858	CHEMBL3183029
SCHEMBL52046	GANFMWJPSRQGKE-UHFFFAOYSA-N	66588827	
SCHEMBL52481	CDZOGLJOFWFVOZ-UHFFFAOYSA-N	12153	
SCHEMBL58699	AFDXODALSZRGIH-QPJJXVBHSA-N	699414	CHEMBL95770
SCHEMBL60194	KPZYEIVQVXCDPN-UHFFFAOYSA-N	4663752	
SCHEMBL61004	UZNHKBFIBYXPDV-UHFFFAOYSA-N	106428	CHEMBL3185603
SCHEMBL61079	FKMHSNTVILORFA-UHFFFAOYSA-N	76458	CHEMBL1651993
SCHEMBL61201	OWAVVUQLOJDQAX-UHFFFAOYSA-N	22015270	
SCHEMBL61331	SBNPWPIBESPSIF-MHWMIDJBSA-N	16130924	
SCHEMBL61561	BVHPDIWLWHHJPD-RKQHYHRCSA-N	445463	
SCHEMBL63328	FQORROGUIFBEFC-UHFFFAOYSA-N	nan	
SCHEMBL63457	WOSIUFHOWKJCBF-PGMHBOJBSA-N	57458954	
SCHEMBL64673	RLDGLEWDGSRVJX-UHFFFAOYSA-M	66589948	
SCHEMBL65087	GVLZQVREHWQBJN-UHFFFAOYSA-N	21584902	
SCHEMBL65184	UVMPXOYNLLXNTR-UHFFFAOYSA-N	18620322	
SCHEMBL65439	SECFHMXDUUDVPE-UHFFFAOYSA-N	22020850	
SCHEMBL65484	WOVKYSAHUYNSMH-VQVTYTSYSA-N	6918942	
SCHEMBL65710	HPLUXOMGUZEHFT-UHFFFAOYSA-N	89965	
SCHEMBL65868	DKEXFJVMVGETOO-UHFFFAOYSA-N	102468	
SCHEMBL66221	UDIPTWFVPPPURJ-UHFFFAOYSA-M	8751	
SCHEMBL68753	AMKVXSZCKVJAGH-UHFFFAOYSA-N	4440	CHEMBL1278
SCHEMBL72828	DFBKLUNHFCTMDC-UHFFFAOYSA-N	3048	CHEMBL44072
SCHEMBL72864	CTTJWXVQRJUJQW-UHFFFAOYSA-N	19008561	
SCHEMBL74764	ICURIFUTRQEJPA-UHFFFAOYSA-N	58715897	
SCHEMBL75734	KWTQSFXGGICVPE-UHFFFAOYSA-N	85880	
SCHEMBL75810	LGNSOKKCXYBTOL-UHFFFAOYSA-N	3064226	
SCHEMBL76333	RFCQDOVPMUSZMN-UHFFFAOYSA-N	7058	
SCHEMBL76461	SKEDXQSRJSUMRP-UHFFFAOYSA-N	66593272	
SCHEMBL76644	AWEVLIFGIMIQHY-UHFFFAOYSA-N	174298	
SCHEMBL77278	QYNTUCBQEHUHCS-UHFFFAOYSA-N	21972158	
SCHEMBL78174	BNQVUHQWZGTIBX-IUCAKERBSA-N	7408624	
SCHEMBL79530	UQOFGTXDASPNLL-XHNCKOQMSA-N	9308	CHEMBL1255785
SCHEMBL79657	PQCFUZMQHVIOSM-UHFFFAOYSA-N	569605	
SCHEMBL79717	LOXBELRNKUFSRD-UHFFFAOYSA-N	138113	
SCHEMBL80210	UUBKLVXAIWUNOD-UHFFFAOYSA-N	22245462	
SCHEMBL81500	LPPKMJXFNXOFAQ-UHFFFAOYSA-N	18723001	
SCHEMBL90811	FWJPBLZTIQGEGB-UHFFFAOYSA-N	576410	
SCHEMBL93226	OEMYNKBAVGXYQR-UHFFFAOYSA-N	nan	
SCHEMBL93353	NFWSWTPQAMQMPE-UHFFFAOYSA-N	25265400	
SCHEMBL93945	FRZDLTCXOSFHJC-UHFFFAOYSA-N	19890	CHEMBL3759409
SCHEMBL94241	LWZMTGNCCNPRHN-UHFFFAOYSA-N	23620285	
SCHEMBL94394	XBGNYAOLZNHWDC-UHFFFAOYSA-N	15564307	
SCHEMBL94757	HXDRSFFFXJISME-UHFFFAOYSA-N	87065752	
SCHEMBL94784	FKKAGFLIPSSCHT-UHFFFAOYSA-N	21882027	
SCHEMBL95691	KWMBADTWRIGGGG-UHFFFAOYSA-N	75676	
SCHEMBL98478	MRLGCTNJRREZHZ-UHFFFAOYSA-N	38284	CHEMBL22531
SCHEMBL99646	YKWTWNSXMFRSPX-UHFFFAOYSA-N	13879845	
SCHEMBL103217	DATRVIMZZZVHMP-MRVPVSSYSA-N	10262201	
SCHEMBL104297	SRJOCJYGOFTFLH-UHFFFAOYSA-N	3773	CHEMBL279998
SCHEMBL104855	HXXFSFRBOHSIMQ-GASJEMHNSA-N	439165	
SCHEMBL105193	RHDQYZWUNDQMLD-UHFFFAOYSA-N	87066815	
SCHEMBL106885	SHYARJUKNREDGB-UHFFFAOYSA-N	13604	
SCHEMBL107094	SXPRVMIZFRCAGC-UHFFFAOYSA-N	69869	
SCHEMBL109428	HOWDMRUDRZPKOK-UHFFFAOYSA-N	19891775	
SCHEMBL109505	CAWZFQGJUGEKFU-UHFFFAOYSA-N	3083782	
SCHEMBL110764	RWPICVVBGZBXNA-UHFFFAOYSA-N	22932	CHEMBL1871770
SCHEMBL111495	SBQSMJWMEQRETE-HVYQYDHPSA-N	87067662	
SCHEMBL112504	HRHOWZHRCRZVCU-AATRIKPKSA-N	2733294	CHEMBL2251453
SCHEMBL112940	BOPPSUHPZARXTH-UHFFFAOYSA-N	64805	CHEMBL3183457
SCHEMBL112994	OXYRENDGHPGWKV-UHFFFAOYSA-N	108312	CHEMBL3185293
SCHEMBL113491	JRHPOFJADXHYBR-HTQZYQBOSA-N	2733821	
SCHEMBL117062	JZDGWLGMEGSUGH-UHFFFAOYSA-N	18674595	
SCHEMBL117692	DGRVQOKCSKDWIH-UHFFFAOYSA-N	6921	CHEMBL1301432
SCHEMBL118228	YCXXXPZNQXXRIG-IBGZPJMESA-N	978328	
SCHEMBL118376	KHLVKKOJDHCJMG-UHFFFAOYSA-L	44134776	
SCHEMBL118843	HPHUVLMMVZITSG-LURJTMIESA-N	5284583	CHEMBL1286
SCHEMBL120643	RXATZPCCMYMPME-UHFFFAOYSA-N	589833	CHEMBL4646571
SCHEMBL121143	JAFWQGOSSORGDQ-FYWRMAATSA-N	23295393	
SCHEMBL122259	QHMBSVQNZZTUGM-UHFFFAOYSA-N	521372	
SCHEMBL122448	USMNOWBWPHYOEA-UHFFFAOYSA-N	11027	
SCHEMBL122476	QNBQEGDJYNYFSU-UHFFFAOYSA-N	10558595	
SCHEMBL122633	CEAFABGKSOIJLH-UHFFFAOYSA-M	9814367	CHEMBL1499290
SCHEMBL124079	CUYTYLVEYFUAAX-UHFFFAOYSA-N	24195884	
SCHEMBL125794	NNENFOSYDBTCBO-UHFFFAOYSA-M	9890573	
SCHEMBL125883	ZUSHSDOEVHPTCU-UHFFFAOYSA-N	92316	
SCHEMBL126949	XFOSBZOUUACCCN-UHFFFAOYSA-M	168563	
SCHEMBL128041	OBRHFMNBWAWJRM-UHFFFAOYSA-N	21881723	
SCHEMBL131832	ZJHGZCRUIYHIHW-JTHMUPOOSA-N	66603154	
SCHEMBL133002	ANGKOCUUWGHLCE-UHFFFAOYSA-N	3494	CHEMBL1201335
SCHEMBL133728	ORIHZIZPTZTNCU-VMPITWQZSA-N	135408751	
SCHEMBL134342	SERUDOUPGAUIFX-UHFFFAOYSA-N	59800963	
SCHEMBL134755	UMPSXRYVXUPCOS-UHFFFAOYSA-N	11334	CHEMBL16656
SCHEMBL137065	BMUXBWLKTHLRQC-UHFFFAOYSA-N	21226086	
SCHEMBL139048	ASXBYYWOLISCLQ-HZYVHMACSA-N	439369	CHEMBL1950576
SCHEMBL140117	KKEMWYNNTBRYMR-UHFFFAOYSA-N	9834293	
SCHEMBL144309	JBNOVHJXQSHGRL-UHFFFAOYSA-N	100641	CHEMBL1301731
SCHEMBL144428	ITFBYYCNYVFPKD-JAHSYHQZSA-N	66605454	
SCHEMBL144558	VHOVSQVSAAQANU-UHFFFAOYSA-M	62781	CHEMBL2137534
SCHEMBL144662	TXRXQYAWKZOYLW-UHFFFAOYSA-N	407542	
SCHEMBL144747	YGJTUEISKATQSM-USWFWKISSA-N	5280701	CHEMBL418941
SCHEMBL144838	PZZHMLOHNYWKIK-UHFFFAOYSA-N	14432	CHEMBL21178
SCHEMBL145070	WEPNHBQBLCNOBB-FZJVNAOYSA-N	46936252	
SCHEMBL146135	JCISOJQUPJCBFA-UHFFFAOYSA-N	87071378	
SCHEMBL146641	XHAFIUUYXQFJEW-UHFFFAOYSA-N	69250	
SCHEMBL146924	BCNBMSZKALBQEF-UHFFFAOYSA-N	209257	
SCHEMBL148281	UZZYXUGECOQHPU-UHFFFAOYSA-N	8885	CHEMBL1208322
SCHEMBL148672	BITHHVVYSMSWAG-KTKRTIGZSA-N	5282768	CHEMBL4640620
SCHEMBL149118	PEFNSGRTCBGNAN-QNDFHXLGSA-N	5280637	CHEMBL233929
SCHEMBL150645	FYSKZKQBTVLYEQ-FSLKYBNLSA-N	5311111	
SCHEMBL150777	UNQBGGFFZBGFQJ-UHFFFAOYSA-N	87071861	
SCHEMBL151026	OXQOBQJCDNLAPO-UHFFFAOYSA-N	22201	CHEMBL96425
SCHEMBL151742	MLBYBBUZURKHAW-IPNZSQQUSA-N	18664846	
SCHEMBL151858	HVOBSBRYQIYZNY-UHFFFAOYSA-N	110301	
SCHEMBL152365	MZINZXIFJMLTOK-NSHDSACASA-N	66607319	
SCHEMBL152922	VRBUPQGTJAXZAE-HYXAFXHYSA-N	18769687	
SCHEMBL153161	LWTOVZNLNBKCPD-UHFFFAOYSA-N	54056718	
SCHEMBL154440	FAYOHEMKUCAGBV-CKAFVTGDSA-N	53789689	
SCHEMBL154636	HQSCPPCMBMFJJN-UHFFFAOYSA-N	12162	CHEMBL3248210
SCHEMBL154964	BUZOGVVQWCXXDP-VPENINKCSA-N	107902	
